ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
-0.3061523,0.9052734,0.6113281,0.9213867,-0.1953125,0.1000977,-3,20,26,-1,5,-11,2,-7,1,-2,-2,1,-1,-3,-1,-2,40.5,40.5,40.5,-10.875,-10.875,-10.875,7.001638,5.712092,4.472434,3.143721,2.996418,5.687606,-0.1651538,-0.537292,1.446129,-0.02502353,-0.02711805,1.407666,0.05219809,0.2238762,1.60334,-0.1926427,-0.5342403,1.428441,-0.007914782,0.01352112,1.404,0.03382097,-0.2240432,1.564144,0.03646993,-0.534687,1.506145,-0.1190984,-0.0392358,1.55009,-0.05303864,-0.5240678,1.473334,-0.1817782,-0.2937342,1.567722,0.1944595,-0.1597736,1.395806,NA,NA,NotTracked,Unknown,
-0.1225586,0.9277344,0.6611328,0.9716797,-0.277832,0.1494141,13,-12,21,33,4,4,-3,0,-2,-1,-3,-2,0,-3,-4,-2,-6.8125,-6.8125,-6.8125,-7.25,-7.25,-7.25,6.951025,5.712423,4.387732,3.157598,3.000663,5.662225,-0.1648207,-0.5369641,1.443677,-0.02650812,-0.02050626,1.409589,0.0524001,0.2239099,1.603167,-0.1939457,-0.5369976,1.427427,-0.00130268,0.01756127,1.405315,0.0339378,-0.2240185,1.564071,0.03668816,-0.5347068,1.506029,-0.1189986,-0.0390964,1.549035,-0.05275425,-0.5240358,1.472631,-0.1820932,-0.2933996,1.567227,0.194915,-0.1599854,1.396067,NA,NA,NotTracked,Unknown,
-0.3242188,0.7255859,0.5864258,0.972168,-0.2758789,0.1386719,4,-41,-18,37,0,-3,7,4,-3,-1,0,-2,1,-2,-2,-2,-11.5,-11.5,-11.5,-0.75,-0.75,-0.75,6.910142,5.74771,4.387054,3.187728,2.996809,5.628881,-0.1642801,-0.5363516,1.443076,-0.01181755,-0.01796749,1.41651,0.05266409,0.2241005,1.603143,-0.195394,-0.5529563,1.433263,0.005976694,0.02636324,1.41712,0.03401826,-0.2239916,1.563998,0.03676315,-0.5347351,1.50596,-0.1187812,-0.03879866,1.548414,-0.05269974,-0.5240667,1.472381,-0.1820741,-0.2929761,1.567085,0.1958291,-0.1605093,1.396634,NA,NA,NotTracked,Unknown,
-0.4526367,0.6586914,0.4272461,0.9355469,-0.2260742,0.08691406,-13,-21,-4,-3,5,3,3,7,-2,0,-2,-1,-2,-1,-1,-1,-17.4375,-17.4375,-17.4375,-14.75,-14.75,-14.75,6.945937,5.768298,4.551165,3.226204,2.979319,5.574915,-0.162193,-0.5391133,1.443336,0.0006151418,-0.02958038,1.448533,0.05291044,0.2241152,1.602806,-0.1965134,-0.5462666,1.438547,-0.01124157,0.01273503,1.444111,0.03411177,-0.223977,1.56387,0.03676932,-0.5346622,1.505758,-0.118716,-0.03875451,1.549231,-0.05276816,-0.5239834,1.472471,-0.1820184,-0.2931131,1.566551,0.1992276,-0.1618029,1.397866,NA,NA,NotTracked,Unknown,
-0.550293,0.8681641,0.01904297,0.9672852,-0.3823242,0.09765625,-5,-62,-12,-1,0,-10,-2,-8,-10,-4,-2,1,-1,1,4,0,-55.1875,-55.1875,-55.1875,-5.75,-5.75,-5.75,6.991668,5.692127,4.797014,3.184367,2.989799,5.591309,-0.1602837,-0.5380853,1.442067,0.0008748728,-0.04988942,1.468655,0.05264806,0.2240746,1.602333,-0.1930781,-0.5426292,1.43459,-0.01895287,-0.01949666,1.463778,0.03398898,-0.2239355,1.563716,0.03642505,-0.5343072,1.505283,-0.1251479,-0.03979137,1.562889,-0.05315313,-0.5237734,1.473363,-0.182504,-0.2956181,1.565082,0.203364,-0.1643756,1.400218,NA,NA,NotTracked,NotTracked,
-0.6157227,1.256836,-0.2871094,1.001953,-0.2358398,0.1450195,-21,28,34,9,11,12,10,9,0,-1,0,-2,-2,-2,-4,-1,17.625,17.625,17.625,0.3125,0.3125,0.3125,7.009391,5.707519,4.774542,3.185888,2.999009,5.592391,-0.1606135,-0.5383876,1.44043,0.003123493,-0.04511165,1.46024,0.05237035,0.2238905,1.602177,-0.1974339,-0.5437194,1.448429,-0.01826256,-0.009502508,1.456954,0.03396699,-0.2239324,1.563668,0.03640147,-0.5342437,1.505115,-0.1252723,-0.0398977,1.562674,-0.05317275,-0.5237792,1.473477,-0.1825342,-0.2957892,1.564562,0.2067207,-0.1668849,1.402896,NA,NA,NotTracked,NotTracked,
-0.3295898,0.8198242,0.3017578,0.9780273,-0.2856445,0.1289063,6,26,2,1,-1,0,-5,-4,-1,-2,0,-2,-1,0,-1,-2,-1,-1,-1,0.375,0.375,0.375,6.916182,5.731546,4.520928,3.178702,3.007443,5.598196,-0.1605045,-0.5375234,1.439837,0.003993121,-0.04646311,1.448577,0.05225439,0.2237945,1.602076,-0.1917472,-0.5459414,1.428069,-0.004761755,-0.00110068,1.43775,0.03393864,-0.2239026,1.563631,0.03636021,-0.5341057,1.504956,-0.124171,-0.03964324,1.563002,-0.05319409,-0.5237007,1.473481,-0.1825712,-0.2956195,1.564137,0.2083795,-0.1689876,1.405518,NA,NA,NotTracked,Unknown,
-0.2543945,0.7270508,0.3754883,0.9301758,-0.2055664,0.1191406,-1,3,-2,1,-2,-3,0,1,-2,0,-2,-2,0,-1,-1,0,5.6875,5.6875,5.6875,10.4375,10.4375,10.4375,6.832089,5.686629,4.307429,3.192199,3.017478,5.597455,-0.1611077,-0.536627,1.43879,-0.01207427,-0.04233554,1.409326,0.05189069,0.223894,1.602161,-0.1941761,-0.5349666,1.432321,0.005173421,-0.01292072,1.387256,0.03393734,-0.2238965,1.563609,0.03648954,-0.5340229,1.504761,-0.1227098,-0.04015594,1.558373,-0.05309562,-0.5236585,1.473358,-0.182681,-0.2955308,1.563617,0.2154255,-0.1767566,1.415747,NA,NA,NotTracked,Unknown,
-0.1445313,0.675293,0.3837891,0.9204102,-0.2695313,0.1391602,2,-8,-4,-7,-3,-9,-1,-1,-1,-3,-1,-2,1,0,-2,-3,-6.8125,-6.8125,-6.8125,-2.0625,-2.0625,-2.0625,6.742873,5.587428,4.089865,3.201124,3.025526,5.58864,-0.161062,-0.5359617,1.436936,-0.01146958,-0.05607571,1.382574,0.05111827,0.2239793,1.602132,-0.1931199,-0.5388324,1.425223,0.007417005,-0.02537785,1.360829,0.03410088,-0.2240171,1.563742,0.0365014,-0.5338886,1.504746,-0.1251178,-0.04064751,1.559044,-0.0530519,-0.5236006,1.473448,-0.1830386,-0.2954361,1.563382,0.2181842,-0.1794492,1.419717,NA,NA,NotTracked,Unknown,
-0.04199219,0.6030273,0.4819336,0.9472656,-0.2739258,0.1772461,-3,10,0,-12,-9,-25,-16,-1,0,0,-2,-1,-2,-3,-2,-1,2,2,2,5.5625,5.5625,5.5625,6.677657,5.43411,3.897335,3.231002,3.037755,5.562974,-0.1608377,-0.5358449,1.436098,-0.008848901,-0.07599322,1.356852,0.04987238,0.2239608,1.602483,-0.191214,-0.5515638,1.423792,0.01199279,-0.02957942,1.359414,0.03419689,-0.2240825,1.563893,0.03646027,-0.5335563,1.504754,-0.1291272,-0.04123791,1.561546,-0.05297559,-0.5233835,1.474263,-0.1833628,-0.2955766,1.563175,0.2225836,-0.1835977,1.423396,NA,NA,NotTracked,Unknown,
-0.09130859,0.597168,0.4863281,0.9443359,-0.2832031,0.1542969,-6,-19,-8,-13,18,11,3,-3,0,-2,-2,-1,-1,0,-1,-1,-0.4375,-0.4375,-0.4375,7,7,7,6.624938,5.116377,3.649841,3.257153,3.034695,5.548461,-0.160397,-0.5357485,1.436393,-0.01064637,-0.145773,1.310417,0.04641584,0.2241411,1.603233,-0.1955568,-0.5529805,1.439167,0.0179938,-0.1170525,1.286974,0.0341568,-0.224038,1.564219,0.03570058,-0.5318527,1.505348,-0.1418734,-0.04612723,1.578714,-0.0532667,-0.5216581,1.478306,-0.1842414,-0.2961248,1.562861,0.2376821,-0.2004246,1.429388,NA,NA,NotTracked,Unknown,
0.2084961,0.59375,0.6162109,0.953125,-0.2949219,0.09814453,12,14,8,14,-3,14,9,6,1,-2,1,-1,-1,0,0,-3,24.9375,24.9375,24.9375,6.625,6.625,6.625,6.641305,4.846743,3.510916,3.257472,3.027412,5.555109,-0.1593592,-0.536177,1.438574,0.1315122,-0.2196855,1.340847,0.04440607,0.2245995,1.604067,-0.1923921,-0.5445627,1.42946,0.1148535,-0.1947616,1.30517,0.03363002,-0.2236793,1.5645,0.03500551,-0.5312787,1.505863,-0.1412031,-0.0461338,1.576417,-0.05381539,-0.5212104,1.479307,-0.1845978,-0.2962423,1.562875,0.2582096,-0.2083363,1.446684,NA,NA,NotTracked,Unknown,
0.2993164,0.6977539,0.5756836,0.9584961,-0.3183594,0.1318359,-2,1,-5,-8,-16,13,7,2,-1,0,0,-1,0,-1,-2,1,5.1875,5.1875,5.1875,3.375,3.375,3.375,6.673621,4.552903,3.387582,3.254853,3.021005,5.562383,-0.1558781,-0.5472329,1.433144,0.07448801,-0.305112,1.291274,0.04116688,0.2248452,1.605078,-0.1915676,-0.5434666,1.427223,0.06166344,-0.2610562,1.259692,0.03322993,-0.2238496,1.565092,0.03441847,-0.5311159,1.506192,-0.1457059,-0.04758749,1.582219,-0.05415077,-0.5211307,1.479329,-0.1852305,-0.2965637,1.563089,0.2605423,-0.215057,1.457037,NA,NA,NotTracked,Unknown,
0.6899414,0.6132813,0.4926758,0.9482422,-0.3081055,0.1352539,-3,-10,-5,20,16,16,5,-3,-1,-5,-2,-1,-2,0,-3,-1,13.9375,13.9375,13.9375,-3.625,-3.625,-3.625,6.755085,4.083646,3.204738,3.242106,3.014444,5.573396,-0.157845,-0.5434079,1.437183,0.1058667,-0.3509463,1.297593,0.03952866,0.2248058,1.605389,-0.1957982,-0.5451628,1.438299,0.07147944,-0.3067264,1.311611,0.03299364,-0.2241547,1.565313,0.03402835,-0.5313883,1.506519,-0.1466571,-0.04780957,1.583004,-0.05434398,-0.52143,1.4795,-0.1853776,-0.2966318,1.563142,0.2650572,-0.2204109,1.469978,NA,NA,NotTracked,Closed,
0.8505859,0.7475586,0.4482422,0.9633789,-0.296875,0.1518555,-1,-10,-7,0,-1,1,-2,-1,-3,-1,-2,-1,-1,-2,0,-1,-16.625,-16.625,-16.625,-3.8125,-3.8125,-3.8125,6.84644,3.77288,3.048692,3.232998,3.011017,5.578156,-0.1602839,-0.5416992,1.442272,0.1440984,-0.4511729,1.315665,0.03663212,0.2250597,1.605968,-0.1947241,-0.5405908,1.435063,0.113986,-0.4109515,1.279341,0.03104601,-0.2248504,1.565459,0.02878586,-0.5327169,1.506113,-0.1491823,-0.04841063,1.585333,-0.05968991,-0.5219167,1.47895,-0.1860528,-0.2970807,1.563592,0.2593003,-0.2424534,1.49079,NA,NA,NotTracked,Unknown,
1.29541,0.5673828,0.3515625,0.949707,-0.28125,0.1435547,0,-1,-1,-1,-2,-4,-2,1,0,0,0,-3,-2,-1,-1,-2,-53.25,-53.25,-53.25,-0.4375,-0.4375,-0.4375,6.933621,3.487789,2.867445,3.230844,3.009006,5.579084,-0.1608581,-0.5418506,1.442001,0.1681044,-0.4830949,1.340253,0.03500408,0.2253194,1.605774,-0.1929043,-0.5485344,1.429436,0.1317897,-0.4582857,1.303267,0.02981471,-0.2249943,1.565323,0.02680123,-0.5330186,1.505582,-0.1500291,-0.04853028,1.586044,-0.06195367,-0.5219191,1.478323,-0.1862598,-0.2971875,1.563772,0.2565968,-0.2547396,1.495734,NA,NA,NotTracked,Unknown,
1.249512,0.4848633,0.190918,0.9335938,-0.2753906,0.1499023,-2,-2,-1,0,1,0,1,-1,-2,0,0,0,0,0,-1,-1,-53.25,-53.25,-53.25,0.25,0.25,0.25,7.10352,3.150376,2.573809,3.231898,3.00922,5.578214,-0.1610439,-0.5422025,1.442549,0.2020922,-0.5105056,1.360234,0.03363182,0.2255474,1.605627,-0.1945505,-0.5454371,1.432725,0.1663989,-0.4918904,1.337432,0.02957002,-0.2251472,1.565234,0.02674873,-0.5331773,1.505521,-0.1508608,-0.04862763,1.586622,-0.06203587,-0.5220892,1.478197,-0.1864634,-0.297455,1.56379,0.254357,-0.2707007,1.502437,NA,NA,NotTracked,Unknown,
1.211914,0.4443359,0.128418,0.9404297,-0.2744141,0.1655273,1,-2,-1,0,-1,0,-6,-1,-2,0,0,-2,0,-1,1,-1,-60.1875,-60.1875,-60.1875,4.25,4.25,4.25,7.163815,3.064849,2.472796,3.244108,3.007614,5.570787,-0.1610216,-0.5418621,1.441349,0.2356746,-0.5378702,1.411145,0.03104019,0.2262094,1.604505,-0.1945649,-0.5450743,1.432351,0.1976335,-0.5308484,1.400077,0.02952757,-0.2254294,1.564876,0.02766459,-0.5337127,1.505508,-0.1520724,-0.04864579,1.586945,-0.06088573,-0.5232131,1.477988,-0.1870577,-0.2974032,1.563895,0.2564053,-0.2918511,1.514806,NA,NA,NotTracked,NotTracked,
1.206055,0.3056641,0.009765625,0.956543,-0.265625,0.144043,1,-2,1,-2,0,0,0,-1,-1,-3,0,-2,1,-3,0,-3,-43.875,-43.875,-43.875,2.5,2.5,2.5,7.305917,2.83747,2.185859,3.259843,3.000559,5.561266,-0.1610088,-0.5440094,1.441576,0.2460207,-0.5556713,1.434101,0.03018099,0.2263812,1.604297,-0.1978283,-0.5379934,1.437112,0.2064062,-0.544134,1.423,0.02951644,-0.2254849,1.564837,0.02816178,-0.5338811,1.505746,-0.1525334,-0.04853597,1.587065,-0.06029744,-0.5236312,1.478188,-0.187339,-0.2976073,1.564075,0.2586637,-0.2954524,1.524145,NA,NA,NotTracked,NotTracked,
1.377441,0.7265625,1.204102,0.9575195,-0.2675781,0.1328125,0,1,-1,-1,-6,-9,3,0,-2,-1,0,-1,-1,-1,0,-1,-62.0625,-62.0625,-62.0625,-3.8125,-3.8125,-3.8125,6.985963,2.813662,2.440521,3.265728,2.992905,5.55246,-0.1609547,-0.5452788,1.441621,0.2485284,-0.5599255,1.46211,0.02833576,0.2273598,1.603153,-0.1985525,-0.5422802,1.439134,0.2084745,-0.553891,1.440316,0.0295515,-0.2255212,1.564804,0.02968659,-0.5342461,1.50667,-0.1531598,-0.04842542,1.586937,-0.05886139,-0.5245456,1.478921,-0.1875935,-0.2977802,1.564066,0.2638401,-0.2986476,1.546729,NA,NA,NotTracked,NotTracked,
1.20459,0.5268555,1.273438,0.9604492,-0.2822266,0.1376953,0,-1,-2,-2,-1,-2,-1,-2,-1,-1,-1,0,0,-1,1,3,-101,-101,-101,-8.1875,-8.1875,-8.1875,6.590277,2.844739,2.724588,3.26811,2.987717,5.54113,-0.1608912,-0.5450823,1.442288,0.2503375,-0.5609264,1.470229,0.02775827,0.2276654,1.602835,-0.1993118,-0.5380384,1.442571,0.2134298,-0.5547261,1.447357,0.02959979,-0.225517,1.564763,0.03049458,-0.5342643,1.507165,-0.1535649,-0.04827555,1.586872,-0.05809876,-0.524851,1.479353,-0.187713,-0.297815,1.564063,0.264875,-0.2972803,1.555663,NA,NA,NotTracked,NotTracked,
1.135254,0.3935547,1.275879,0.9526367,-0.2822266,0.1416016,-2,-1,-1,-1,0,-1,13,-1,-6,-3,0,0,-1,-2,-3,-1,-43.1875,-43.1875,-43.1875,-10.1875,-10.1875,-10.1875,6.240912,2.916044,3.001582,3.269945,2.984802,5.527047,-0.1596349,-0.5446545,1.44246,0.2494642,-0.5611814,1.475551,0.02720838,0.2281207,1.602381,-0.1960351,-0.5393335,1.436493,0.2144341,-0.5554516,1.448689,0.0296909,-0.2254973,1.564764,0.03178127,-0.5342255,1.508201,-0.1539822,-0.04795202,1.586367,-0.05704646,-0.5251915,1.480052,-0.1880384,-0.2979952,1.5639,0.2650832,-0.2961268,1.566061,NA,NA,NotTracked,NotTracked,
0.9204102,0.2719727,0.1962891,0.9423828,-0.2875977,0.128418,-2,-1,-1,-1,0,-11,-5,0,0,-1,-2,0,-1,-2,-1,0,10.6875,10.6875,10.6875,-8.8125,-8.8125,-8.8125,6.267068,2.934543,2.977366,3.268205,2.98954,5.511846,-0.159932,-0.5452352,1.442131,0.2492526,-0.5611488,1.475172,0.02704474,0.2281311,1.60222,-0.1950655,-0.5446789,1.434419,0.2134533,-0.5554559,1.445825,0.02971978,-0.225498,1.564747,0.03239858,-0.5341877,1.508559,-0.1540871,-0.04784307,1.586014,-0.05652982,-0.5252862,1.480222,-0.1881656,-0.2980705,1.563787,0.2646807,-0.2962295,1.567893,NA,NA,NotTracked,NotTracked,
0.9682617,0.3007813,-0.01611328,0.9443359,-0.2822266,0.1313477,1,0,-1,0,-2,-8,-7,-1,-1,0,0,-1,-2,1,0,-2,-9.3125,-9.3125,-9.3125,-11,-11,-11,6.427751,2.950605,2.822786,3.266829,2.995684,5.500883,-0.1592473,-0.544362,1.440034,0.2491047,-0.5614917,1.471987,0.02688398,0.2282278,1.601903,-0.1959205,-0.5384959,1.437019,0.2136885,-0.5532632,1.445117,0.02975955,-0.2254977,1.564716,0.03277792,-0.5341679,1.508743,-0.1542531,-0.04766653,1.58553,-0.05623137,-0.5253001,1.48024,-0.1884128,-0.2979222,1.563437,0.2644146,-0.2962892,1.568813,NA,NA,NotTracked,NotTracked,
0.7734375,0.1513672,-0.1157227,0.9521484,-0.2685547,0.1455078,-1,-2,-1,-2,-1,3,5,-1,-1,0,-2,-2,-1,-2,0,-1,0.9375,0.9375,0.9375,-10.875,-10.875,-10.875,6.514398,2.960492,2.728143,3.260554,3.007296,5.487378,-0.1586075,-0.5428537,1.437124,0.2490776,-0.5603669,1.463938,0.02684588,0.2283732,1.601803,-0.1929783,-0.557547,1.428636,0.2119266,-0.5538682,1.44264,0.02989041,-0.2255175,1.564684,0.03396183,-0.5341836,1.509056,-0.1546125,-0.04739784,1.584304,-0.0551135,-0.5254872,1.480007,-0.1885797,-0.2976923,1.56218,0.2640861,-0.2964262,1.569184,NA,NA,NotTracked,NotTracked,
1.118652,0.1337891,0.5922852,0.9477539,-0.2617188,0.1494141,0,0,0,-1,-2,-9,-5,0,-1,-1,-1,0,-1,-1,-3,-1,14.4375,14.4375,14.4375,-5.6875,-5.6875,-5.6875,6.523668,2.987959,2.730581,3.259549,3.016398,5.480336,-0.1588965,-0.5432122,1.435704,0.247973,-0.5592473,1.459338,0.02685329,0.2283791,1.601797,-0.1917337,-0.5522203,1.427226,0.211983,-0.5527387,1.442485,0.02994765,-0.225518,1.564711,0.03436495,-0.5341762,1.509151,-0.1547731,-0.04732913,1.583959,-0.05473619,-0.5254865,1.479878,-0.1887736,-0.2974448,1.561608,0.2640353,-0.2964346,1.569167,NA,NA,NotTracked,NotTracked,
0.6123047,0.04931641,0.2880859,0.9418945,-0.2514648,0.1586914,0,1,-2,-2,-2,3,-2,-1,0,0,-1,-1,-1,-2,-1,2,5.625,5.625,5.625,-3.1875,-3.1875,-3.1875,6.497846,3.006518,2.758415,3.264199,3.024961,5.472011,-0.1579089,-0.5412284,1.432976,0.2458777,-0.5567884,1.45286,0.02687322,0.2283939,1.601789,-0.1886913,-0.5546475,1.419741,0.2095484,-0.5486983,1.436254,0.02998864,-0.2255112,1.564724,0.03472595,-0.5341558,1.509182,-0.1549281,-0.04718849,1.583503,-0.054299,-0.5254636,1.47964,-0.1891652,-0.2966805,1.560559,0.2636904,-0.2963373,1.568831,NA,NA,NotTracked,NotTracked,
0.9370117,0.2250977,0.112793,0.9584961,-0.2548828,0.159668,0,-1,-1,-1,0,2,1,-1,-1,0,-2,-2,1,1,-2,-1,-4.6875,-4.6875,-4.6875,-1.4375,-1.4375,-1.4375,6.491279,3.058099,2.77094,3.268839,3.031321,5.465539,-0.1577035,-0.543191,1.429942,0.2420774,-0.5530188,1.441626,0.02693572,0.2283672,1.601871,-0.1915122,-0.5670076,1.426889,0.2076219,-0.5424457,1.423245,0.03011955,-0.2255007,1.564794,0.03535024,-0.5340409,1.509212,-0.1551854,-0.04704316,1.583068,-0.05364425,-0.5253352,1.479328,-0.1893574,-0.2961741,1.559065,0.2629385,-0.2960347,1.567539,NA,NA,NotTracked,NotTracked,
0.9086914,0.1884766,0.1074219,0.9648438,-0.2514648,0.1513672,-1,-1,-1,0,0,7,-1,-1,-1,-3,-1,-2,-1,-1,-1,-1,2.3125,2.3125,2.3125,2.1875,2.1875,2.1875,6.462923,3.089648,2.795628,3.283037,3.036577,5.453937,-0.1575372,-0.543084,1.42716,0.2372971,-0.5570859,1.434703,0.02697122,0.2283414,1.601959,-0.1918447,-0.5556744,1.425596,0.2025341,-0.5465589,1.416208,0.03013787,-0.2255268,1.564837,0.03555688,-0.5340785,1.509226,-0.1552985,-0.04706001,1.582895,-0.05342597,-0.5253571,1.479222,-0.1893499,-0.2960398,1.558378,0.2624897,-0.2959259,1.566784,NA,NA,NotTracked,NotTracked,
0.9150391,0.2314453,0.06738281,0.9536133,-0.253418,0.144043,-1,0,-2,0,0,4,2,0,-2,1,1,-1,0,-1,-2,-1,13.5625,13.5625,13.5625,2.3125,2.3125,2.3125,6.483286,3.096388,2.788774,3.29477,3.036938,5.443809,-0.1559539,-0.5424794,1.426986,0.2344489,-0.5553851,1.428633,0.02715177,0.2280637,1.602397,-0.1899158,-0.5395033,1.422281,0.2006635,-0.5393791,1.411212,0.03021364,-0.2256213,1.564988,0.03586021,-0.5341288,1.509197,-0.1554211,-0.04721669,1.582673,-0.05309541,-0.5254284,1.478953,-0.1893049,-0.2960997,1.557522,0.2614849,-0.2960021,1.565108,NA,NA,NotTracked,NotTracked,
0.9331055,0.2729492,0.07128906,0.9506836,-0.2509766,0.1508789,-1,0,0,0,-3,-3,-1,-1,-2,0,-2,0,1,0,-1,0,7.875,7.875,7.875,2.875,2.875,2.875,6.52269,3.092134,2.763165,3.310766,3.036246,5.430758,-0.1554128,-0.5417393,1.426074,0.234164,-0.5543442,1.42681,0.02721061,0.2279747,1.602421,-0.1909779,-0.5498219,1.424956,0.1982803,-0.5414275,1.408437,0.03021,-0.2256451,1.564995,0.03592797,-0.5341554,1.509141,-0.1554775,-0.04728048,1.582546,-0.05301046,-0.5254657,1.478794,-0.1892699,-0.2959577,1.557134,0.26084,-0.2962452,1.563925,NA,NA,NotTracked,NotTracked,
0.9389648,0.2368164,0.08398438,0.940918,-0.2763672,0.1567383,0,-1,-1,1,-1,0,-1,0,2,-1,-1,-1,-2,0,-2,-1,-8.75,-8.75,-8.75,5.625,5.625,5.625,6.536208,3.083475,2.744421,3.331102,3.031349,5.417074,-0.1545874,-0.5430541,1.427872,0.2342644,-0.5471512,1.428025,0.02739717,0.227735,1.602585,-0.1929372,-0.540201,1.436091,0.1992258,-0.5397516,1.406905,0.03020257,-0.2256772,1.565028,0.03599273,-0.5341821,1.509081,-0.1554867,-0.04729857,1.58251,-0.05292815,-0.5255008,1.478535,-0.1892117,-0.2957323,1.557034,0.2601528,-0.2961175,1.562314,NA,NA,NotTracked,NotTracked,
0.9453125,0.2387695,0.1132813,0.9438477,-0.2963867,0.1533203,2,0,-1,-1,2,0,-1,1,-2,-1,-1,0,-2,-2,0,-2,1.4375,1.4375,1.4375,9.4375,9.4375,9.4375,6.549771,3.068664,2.727347,3.335908,3.025717,5.421202,-0.1541721,-0.5428363,1.428475,0.2321068,-0.5575124,1.424926,0.0275031,0.2276484,1.602601,-0.1902593,-0.5471177,1.428444,0.1968384,-0.5435308,1.409633,0.03021088,-0.2256947,1.565036,0.03603524,-0.5341602,1.508991,-0.1555609,-0.0472884,1.582593,-0.05287753,-0.5254488,1.478381,-0.1892107,-0.2957236,1.557018,0.2598812,-0.2960435,1.561688,NA,NA,NotTracked,NotTracked,
0.9321289,0.2631836,0.1264648,0.9506836,-0.3217773,0.1455078,-2,-2,-1,-1,0,-1,-1,0,-2,-4,-1,-1,-1,-2,-2,-1,-1.5,-1.5,-1.5,6.25,6.25,6.25,6.560455,3.062654,2.717309,3.324631,3.022585,5.447703,-0.1532902,-0.5439144,1.43114,0.2321644,-0.5572143,1.426135,0.02760863,0.2276277,1.602638,-0.1839477,-0.5539949,1.424462,0.1965433,-0.5466427,1.409274,0.03021789,-0.2257331,1.565081,0.03605906,-0.5341594,1.508991,-0.1556526,-0.0472661,1.582755,-0.0528411,-0.5254355,1.478326,-0.189217,-0.2956246,1.557533,0.2597524,-0.2961208,1.561377,NA,NA,NotTracked,NotTracked,
0.9365234,0.2602539,0.1289063,0.9506836,-0.3217773,0.1455078,-2,-2,-1,-1,0,-1,-1,0,-2,-4,-1,-1,-1,-2,-2,-1,-5.0625,-5.0625,-5.0625,6.25,6.25,6.25,6.560728,3.060154,2.714735,3.324631,3.022585,5.447703,-0.1538371,-0.54413,1.430696,0.2324818,-0.5535967,1.425713,0.02778943,0.2275639,1.602716,-0.1873024,-0.5392906,1.427051,0.1977406,-0.5422822,1.410809,0.03020918,-0.2257521,1.565086,0.03605605,-0.5341654,1.508967,-0.1556796,-0.04728264,1.582769,-0.0528543,-0.5254229,1.478243,-0.1891684,-0.2955433,1.557687,0.259561,-0.2962483,1.560759,NA,NA,NotTracked,NotTracked,
0.9296875,0.2583008,0.1274414,0.9345703,-0.315918,0.1508789,-1,0,0,-1,-2,-2,0,0,-1,-2,-2,-2,-2,-2,0,0,-1.0625,-1.0625,-1.0625,4.6875,4.6875,4.6875,6.56163,3.054733,2.712198,3.31427,3.020161,5.464265,-0.1541121,-0.545034,1.433521,0.2321259,-0.5574703,1.426631,0.02797989,0.2273882,1.6028,-0.1907426,-0.5502532,1.438625,0.1978989,-0.5446748,1.410886,0.03021694,-0.2258058,1.565204,0.0360599,-0.5341699,1.508994,-0.1557147,-0.04731498,1.583013,-0.05285637,-0.5254174,1.478241,-0.1891447,-0.295518,1.558069,0.259551,-0.2962529,1.560741,NA,NA,NotTracked,NotTracked,
0.9238281,0.2822266,0.121582,0.9482422,-0.2875977,0.1547852,-1,0,-2,-1,-1,-1,0,-1,0,-1,-1,-2,-1,-1,-3,-1,0.25,0.25,0.25,1.125,1.125,1.125,6.566429,3.052525,2.708207,3.301088,3.018681,5.480618,-0.1546594,-0.5454774,1.433707,0.2316906,-0.5571097,1.425575,0.0282981,0.2272741,1.602848,-0.1894711,-0.558566,1.4269,0.1968893,-0.5445539,1.410801,0.03024358,-0.2258672,1.565265,0.03606733,-0.5341851,1.508986,-0.1557331,-0.04739786,1.583134,-0.05285632,-0.525426,1.478228,-0.1891375,-0.2955174,1.55825,0.2594643,-0.2964509,1.560404,NA,NA,NotTracked,NotTracked,
